ID Produto,Qualidade,Temperatura ar [K],Temperatura processo [K],Velocidade rotação [rpm],Torque [Nm],Desgaste [min],Falha,Tipo falha
M15500,Média,297.9,309.6,1515.0,38.8,124.0,0.0,Sem falha
B56692,Baixa,299.0,310.2,1575.0,37.8,42.0,0.0,Sem falha
B52125,Baixa,303.6,312.7,1418.0,44.1,118.0,0.0,Sem falha
M21984,Média,300.8,310.3,1868.0,24.5,95.0,0.0,Sem falha
B53846,Baixa,301.3,310.4,1414.0,51.4,199.0,0.0,Sem falha
M14993,Média,298.7,308.4,1430.0,49.6,135.0,0.0,Sem falha
M18660,Média,302.1,310.9,1916.0,23.1,51.0,0.0,Sem falha
A30252,Alta,296.6,307.4,1406.0,41.5,189.0,0.0,Sem falha
M17062,Média,299.9,309.2,1548.0,35.7,97.0,0.0,Sem falha
B49281,Baixa,299.3,309.3,1528.0,37.8,45.0,0.0,Sem falha
A39412,Alta,299.0,308.7,1408.0,48.5,25.0,0.0,Sem falha
M15204,Média,297.5,308.2,2448.0,13.8,29.0,0.0,Sem falha
M19770,Média,303.5,312.4,1606.0,31.7,22.0,0.0,Sem falha
M18522,Média,302.3,311.7,1517.0,37.6,124.0,0.0,Sem falha
B49396,Baixa,299.7,309.2,1645.0,30.8,137.0,0.0,Sem falha
B49155,Baixa,298.0,307.7,1422.0,45.6,140.0,0.0,Sem falha
B56778,Baixa,299.0,310.2,1490.0,41.1,54.0,0.0,Sem falha
M17492,Média,300.0,309.7,1652.0,28.6,112.0,0.0,Sem falha
B55309,Baixa,300.0,311.3,1520.0,39.2,43.0,0.0,Sem falha
B49397,Baixa,299.7,309.1,1347.0,55.3,139.0,0.0,Sem falha
B52674,Baixa,302.8,312.4,1368.0,49.5,10.0,0.0,Sem falha
B53239,Baixa,300.9,311.0,2235.0,15.8,156.0,0.0,Sem falha
M17567,Média,299.6,309.0,1539.0,36.1,76.0,0.0,Sem falha
B55533,Baixa,298.7,309.6,1442.0,55.6,194.0,0.0,Sem falha
M16368,Média,298.0,308.6,1507.0,37.3,217.0,0.0,Sem falha
B51656,Baixa,302.6,310.4,1415.0,52.1,12.0,0.0,Sem falha
M24122,Média,298.3,309.1,1404.0,47.0,15.0,0.0,Sem falha
B56824,Baixa,299.3,310.4,1629.0,32.6,177.0,0.0,Sem falha
B56680,Baixa,299.2,310.2,1697.0,30.6,12.0,0.0,Sem falha
B49272,Baixa,299.4,309.2,1444.0,48.2,24.0,0.0,Sem falha
B49250,Baixa,299.7,309.5,1352.0,49.7,184.0,0.0,Sem falha
M22873,Média,300.9,312.0,1402.0,50.7,185.0,0.0,Sem falha
B47360,Baixa,298.2,308.3,1475.0,49.9,47.0,0.0,Sem falha
B52412,Baixa,303.6,312.9,1381.0,57.8,27.0,0.0,Sem falha
B47629,Baixa,297.6,308.7,1622.0,37.9,79.0,0.0,Sem falha
B56751,Baixa,299.7,310.8,1589.0,36.0,190.0,0.0,Sem falha
B56183,Baixa,297.1,307.9,1342.0,49.1,179.0,0.0,Sem falha
B51294,Baixa,302.0,310.6,1358.0,53.1,194.0,0.0,Sem falha
B51434,Baixa,302.6,311.0,1284.0,68.0,114.0,1.0,Falha por potência
B52913,Baixa,302.3,311.8,1487.0,43.2,206.0,0.0,Sem falha
B56067,Baixa,297.8,308.9,1530.0,37.6,106.0,0.0,Sem falha
B56888,Baixa,299.0,310.1,1664.0,29.7,89.0,0.0,Sem falha
M19694,Média,303.4,311.9,1510.0,42.2,36.0,0.0,Sem falha
B56724,Baixa,299.6,311.0,1708.0,31.0,122.0,0.0,Sem falha
B51768,Baixa,302.8,311.0,1564.0,38.5,85.0,0.0,Sem falha
M23216,Média,298.6,309.6,1344.0,59.4,200.0,0.0,Sem falha
B50282,Baixa,299.9,309.1,1412.0,48.3,198.0,0.0,Sem falha
M15312,Média,297.4,308.6,1643.0,31.0,89.0,0.0,Sem falha
M15163,Média,297.8,308.4,1479.0,43.5,143.0,0.0,Sem falha
A38078,Alta,297.5,308.6,1355.0,58.9,138.0,0.0,Sem falha
A38587,Alta,297.8,308.9,1650.0,32.2,195.0,0.0,Sem falha
B50519,Baixa,301.6,310.9,1492.0,45.2,155.0,0.0,Sem falha
B55637,Baixa,298.6,309.9,1393.0,45.5,38.0,0.0,Sem falha
B51419,Baixa,302.3,311.0,1446.0,37.6,75.0,0.0,Sem falha
B52856,Baixa,302.3,311.8,1565.0,37.8,59.0,0.0,Sem falha
B49108,Baixa,298.0,307.8,1623.0,29.9,24.0,0.0,Sem falha
B52332,Baixa,304.3,313.5,2643.0,12.7,21.0,0.0,Sem falha
B54544,Baixa,299.5,309.9,1402.0,51.7,58.0,0.0,Sem falha
B53690,Baixa,301.1,310.2,1455.0,55.3,9.0,0.0,Sem falha
B54749,Baixa,300.2,311.0,1255.0,71.8,149.0,1.0,Falha por potência
B53320,Baixa,300.8,310.7,1589.0,34.3,144.0,0.0,Sem falha
B48033,Baixa,296.3,307.3,1444.0,49.0,13.0,0.0,Sem falha
B53419,Baixa,301.2,310.7,1644.0,31.6,166.0,0.0,Sem falha
B49762,Baixa,299.2,309.0,1615.0,33.7,193.0,0.0,Sem falha
M21711,Média,301.0,311.2,1394.0,41.3,16.0,0.0,Sem falha
M15413,Média,297.4,309.3,1564.0,36.0,126.0,0.0,Sem falha
B48384,Baixa,296.9,308.0,1521.0,34.5,84.0,0.0,Sem falha
B55019,Baixa,300.3,311.6,1374.0,47.4,197.0,0.0,Sem falha
B51868,Baixa,303.5,311.6,1577.0,38.1,112.0,0.0,Sem falha
M20753,Média,301.3,311.0,1410.0,52.7,161.0,0.0,Sem falha
A36428,Alta,300.5,310.5,1403.0,47.7,24.0,0.0,Sem falha
B50447,Baixa,301.3,310.0,1550.0,41.5,197.0,0.0,Sem falha
B53525,Baixa,300.2,309.8,1650.0,29.6,13.0,0.0,Sem falha
M19695,Média,303.4,311.9,1419.0,50.9,39.0,0.0,Sem falha
B52407,Baixa,303.9,313.1,1440.0,41.1,12.0,0.0,Sem falha
B50810,Baixa,302.0,311.2,1845.0,27.3,45.0,0.0,Sem falha
B54849,Baixa,300.7,311.8,1336.0,58.4,189.0,1.0,Sobrecarga
M14896,Média,298.9,309.2,1581.0,36.7,101.0,0.0,Sem falha
A32503,Alta,300.1,309.3,1520.0,38.2,158.0,0.0,Sem falha
M23288,Média,299.0,310.3,1827.0,28.0,178.0,0.0,Sem falha
B52368,Baixa,304.0,313.2,1632.0,30.6,121.0,0.0,Sem falha
M15586,Média,297.4,308.8,1628.0,37.4,144.0,0.0,Sem falha
B49545,Baixa,299.4,308.5,1845.0,22.9,76.0,0.0,Sem falha
M16051,Média,297.2,308.3,1776.0,28.0,43.0,0.0,Sem falha
B56470,Baixa,298.2,309.0,1418.0,44.2,87.0,0.0,Sem falha
B56333,Baixa,297.5,308.6,1546.0,33.8,139.0,0.0,Sem falha
B55753,Baixa,297.6,308.4,1626.0,32.4,130.0,0.0,Sem falha
M17899,Média,300.3,309.5,1665.0,31.4,32.0,0.0,Sem falha
B52955,Baixa,301.6,311.1,1907.0,21.5,102.0,0.0,Sem falha
B57110,Baixa,298.3,308.3,1452.0,45.5,63.0,0.0,Sem falha
A38752,Alta,298.5,309.0,1531.0,30.8,212.0,0.0,Sem falha
B54424,Baixa,300.0,310.2,1760.0,26.9,193.0,0.0,Sem falha
B48984,Baixa,298.1,307.7,1495.0,48.1,111.0,0.0,Sem falha
M17202,Média,299.2,308.2,1674.0,28.2,14.0,0.0,Sem falha
B50888,Baixa,302.1,311.4,1549.0,44.6,31.0,0.0,Sem falha
M17528,Média,299.8,309.3,1640.0,31.1,211.0,0.0,Sem falha
B53857,Baixa,301.5,310.7,1435.0,38.5,224.0,0.0,Sem falha
A37845,Alta,298.9,310.1,1324.0,54.6,185.0,0.0,Sem falha
M16149,Média,298.6,309.7,1635.0,32.2,110.0,0.0,Sem falha
B49275,Baixa,299.4,309.3,1525.0,41.5,30.0,0.0,Sem falha
B50794,Baixa,301.8,311.0,1606.0,33.3,4.0,0.0,Sem falha
B50825,Baixa,302.2,311.5,1413.0,43.5,83.0,0.0,Sem falha
M14902,Média,298.8,309.1,1368.0,49.1,117.0,0.0,Sem falha
M22030,Média,300.3,310.2,1442.0,39.5,4.0,0.0,Sem falha
B47932,Baixa,296.9,308.1,1422.0,48.7,215.0,0.0,Sem falha
B53826,Baixa,301.5,310.5,1479.0,34.2,147.0,0.0,Sem falha
A35945,Alta,301.2,310.7,1656.0,26.2,64.0,0.0,Sem falha
B56930,Baixa,298.7,310.0,1555.0,32.6,197.0,0.0,Sem falha
B49196,Baixa,298.5,308.3,1458.0,44.0,44.0,0.0,Sem falha
B52495,Baixa,303.6,312.8,1710.0,27.2,14.0,0.0,Sem falha
M18491,Média,302.1,311.4,1419.0,36.2,47.0,0.0,Sem falha
M21746,Média,300.8,311.3,1465.0,43.2,113.0,0.0,Sem falha
B55304,Baixa,300.2,311.4,1568.0,41.0,32.0,0.0,Sem falha
B56366,Baixa,297.9,309.0,1629.0,29.0,26.0,0.0,Sem falha
M22273,Média,300.1,311.1,1616.0,35.2,183.0,0.0,Sem falha
B52588,Baixa,302.6,312.4,1628.0,33.0,15.0,0.0,Sem falha
B48364,Baixa,297.3,308.5,1497.0,47.5,27.0,0.0,Sem falha
M18794,Média,302.6,311.6,1518.0,39.0,184.0,0.0,Sem falha
B50700,Baixa,301.9,311.0,1669.0,32.2,191.0,0.0,Sem falha
B51621,Baixa,302.5,310.2,1329.0,50.6,148.0,1.0,Superaquecimento
B55701,Baixa,298.4,309.5,1376.0,50.4,202.0,0.0,Sem falha
M16578,Média,298.2,307.7,1681.0,31.0,84.0,0.0,Sem falha
M24053,Média,297.9,309.0,1530.0,40.9,42.0,0.0,Sem falha
B48840,Baixa,298.2,308.0,1499.0,44.1,166.0,0.0,Sem falha
B50202,Baixa,300.5,309.6,1760.0,30.6,213.0,0.0,Sem falha
B48337,Baixa,297.0,307.8,1583.0,37.2,189.0,0.0,Sem falha
B55850,Baixa,297.5,308.9,1581.0,30.4,155.0,0.0,Sem falha
M22144,Média,300.1,310.3,1345.0,57.1,71.0,0.0,Sem falha
B49237,Baixa,299.5,309.3,1520.0,42.3,149.0,0.0,Sem falha
B54137,Baixa,300.7,311.1,1324.0,52.2,85.0,0.0,Sem falha
B53423,Baixa,301.0,310.4,2204.0,16.6,175.0,0.0,Sem falha
B49830,Baixa,299.9,309.6,1280.0,59.3,163.0,0.0,Sem falha
B55348,Baixa,299.7,311.1,1690.0,30.6,148.0,0.0,Sem falha
M15421,Média,297.5,309.4,1678.0,34.4,148.0,0.0,Sem falha
B55259,Baixa,300.2,311.5,1528.0,36.1,125.0,0.0,Sem falha
B54694,Baixa,300.4,311.8,1636.0,32.3,7.0,0.0,Sem falha
M23233,Média,298.7,309.7,1362.0,50.5,34.0,0.0,Sem falha
M16035,Média,297.2,308.3,1578.0,37.8,3.0,0.0,Sem falha
A37521,Alta,300.3,311.9,1390.0,49.0,194.0,0.0,Sem falha
B53281,Baixa,300.7,310.6,1616.0,29.6,47.0,0.0,Sem falha
M24214,Média,298.2,308.8,1607.0,31.9,39.0,0.0,Sem falha
B47378,Baixa,298.4,308.7,1588.0,35.0,99.0,0.0,Sem falha
B48673,Baixa,298.0,308.8,1496.0,44.9,179.0,0.0,Sem falha
B57112,Baixa,298.3,308.2,1663.0,28.4,67.0,0.0,Sem falha
A34320,Alta,303.6,312.4,1436.0,45.6,9.0,0.0,Sem falha
A39353,Alta,298.3,308.1,2636.0,12.8,84.0,0.0,Sem falha
B53944,Baixa,301.4,310.9,1536.0,38.3,9.0,0.0,Sem falha
M18897,Média,302.0,310.8,1609.0,35.2,4.0,0.0,Sem falha
B52433,Baixa,303.5,313.0,1547.0,40.3,73.0,0.0,Sem falha
B50463,Baixa,301.2,309.9,1449.0,45.5,23.0,0.0,Sem falha
B56552,Baixa,297.7,308.4,1487.0,41.4,84.0,0.0,Sem falha
M17947,Média,300.0,309.1,1474.0,45.2,152.0,0.0,Sem falha
B55238,Baixa,300.3,311.6,1515.0,44.9,69.0,0.0,Sem falha
B54354,Baixa,300.2,310.2,1530.0,48.5,15.0,0.0,Sem falha
B53503,Baixa,300.7,310.1,1351.0,46.9,165.0,0.0,Sem falha
A29767,Alta,297.5,308.3,1674.0,30.0,54.0,0.0,Sem falha
B47589,Baixa,297.4,308.6,1459.0,41.3,196.0,0.0,Sem falha
B56129,Baixa,297.4,308.3,1284.0,60.3,50.0,0.0,Sem falha
B52697,Baixa,302.6,311.9,1448.0,49.5,72.0,0.0,Sem falha
A38710,Alta,298.2,309.0,1524.0,39.1,100.0,0.0,Sem falha
B55917,Baixa,297.3,308.7,1556.0,36.7,114.0,0.0,Sem falha
M16414,Média,298.4,308.7,1584.0,31.7,117.0,0.0,Sem falha
M16866,Média,298.5,308.3,1381.0,50.5,22.0,0.0,Sem falha
B51119,Baixa,302.5,311.6,1400.0,54.0,196.0,0.0,Sem falha
B51247,Baixa,301.9,310.7,1429.0,51.0,76.0,0.0,Sem falha
M15292,Média,297.6,308.5,1466.0,39.7,34.0,0.0,Sem falha
M16704,Média,297.6,307.1,1471.0,44.9,14.0,0.0,Sem falha
B54102,Baixa,301.2,311.7,1463.0,48.3,204.0,0.0,Sem falha
M15191,Média,297.6,308.4,1391.0,51.9,218.0,0.0,Sem falha
B53283,Baixa,300.8,310.8,1407.0,45.1,51.0,0.0,Sem falha
B48739,Baixa,298.2,308.3,1458.0,41.8,132.0,0.0,Sem falha
B49694,Baixa,298.9,308.6,2069.0,18.7,27.0,0.0,Sem falha
B50097,Baixa,300.6,309.5,1516.0,39.0,142.0,0.0,Sem falha
B48888,Baixa,298.2,307.8,1627.0,31.5,64.0,0.0,Sem falha
B51183,Baixa,302.1,311.2,1519.0,39.3,155.0,0.0,Sem falha
B52682,Baixa,302.6,312.1,1439.0,52.3,35.0,0.0,Sem falha
M16844,Média,298.0,307.5,1387.0,45.5,166.0,0.0,Sem falha
B55961,Baixa,297.6,308.7,1552.0,42.3,27.0,0.0,Sem falha
B56790,Baixa,299.0,310.1,1505.0,41.3,85.0,0.0,Sem falha
M20303,Média,303.0,312.7,1426.0,46.8,99.0,0.0,Sem falha
M21189,Média,300.7,310.0,1641.0,34.6,178.0,0.0,Sem falha
B51138,Baixa,302.2,311.3,1378.0,55.5,35.0,0.0,Sem falha
B47703,Baixa,297.4,309.4,1401.0,45.9,49.0,0.0,Sem falha
B50165,Baixa,300.7,309.8,1596.0,31.5,123.0,0.0,Sem falha
B49224,Baixa,299.3,309.1,1470.0,41.1,118.0,0.0,Sem falha
B47904,Baixa,297.5,308.9,1390.0,44.6,140.0,0.0,Sem falha
B47603,Baixa,297.3,308.3,1484.0,43.9,13.0,0.0,Sem falha
B47253,Baixa,299.0,309.1,1592.0,35.0,200.0,0.0,Sem falha
M24580,Média,298.9,309.9,1357.0,54.5,121.0,0.0,Sem falha
B53779,Baixa,301.6,310.7,1494.0,39.5,24.0,0.0,Sem falha
B51901,Baixa,303.5,311.8,1927.0,21.9,195.0,0.0,Sem falha
M15002,Média,298.6,308.4,1778.0,28.2,161.0,0.0,Sem falha
B49398,Baixa,299.7,309.1,1713.0,33.5,141.0,0.0,Sem falha
M22576,Média,300.5,311.5,1378.0,48.2,82.0,0.0,Sem falha
B47790,Baixa,298.1,310.0,1534.0,33.7,47.0,0.0,Sem falha
M18247,Média,301.6,310.8,1290.0,65.3,63.0,0.0,Sem falha
M24775,Média,298.5,308.7,1662.0,28.3,15.0,0.0,Sem falha
B51954,Baixa,303.6,312.0,1827.0,23.3,103.0,0.0,Sem falha
A38033,Alta,297.6,308.6,1480.0,39.8,19.0,0.0,Sem falha
B52774,Baixa,302.6,311.9,1598.0,35.5,69.0,0.0,Sem falha
M18194,Média,301.6,310.8,1548.0,34.2,143.0,0.0,Sem falha
M16790,Média,298.1,307.9,1569.0,37.0,29.0,0.0,Sem falha
B55685,Baixa,298.4,309.7,1530.0,38.6,161.0,0.0,Sem falha
B47728,Baixa,297.4,309.3,1332.0,53.2,115.0,0.0,Sem falha
B50522,Baixa,301.5,310.8,1382.0,52.4,165.0,0.0,Sem falha
A34128,Alta,303.4,311.8,1693.0,28.3,175.0,0.0,Sem falha
B56440,Baixa,298.2,309.0,1377.0,57.8,8.0,0.0,Sem falha
B55800,Baixa,297.6,308.5,1475.0,42.4,24.0,0.0,Sem falha
B53886,Baixa,301.4,310.6,1381.0,46.1,70.0,0.0,Sem falha
B54860,Baixa,300.7,311.7,1395.0,43.7,215.0,0.0,Sem falha
M20043,Média,303.9,313.0,1901.0,22.5,110.0,0.0,Sem falha
B53184,Baixa,300.5,310.4,1761.0,26.5,12.0,0.0,Sem falha
B51531,Baixa,301.8,309.6,1432.0,43.7,138.0,0.0,Sem falha
A34485,Alta,304.2,313.0,1442.0,40.9,23.0,0.0,Sem falha
M14904,Média,298.8,309.1,1472.0,47.5,125.0,0.0,Sem falha
B51441,Baixa,302.7,311.1,1730.0,28.1,135.0,0.0,Sem falha
B49464,Baixa,299.2,308.5,1378.0,53.4,100.0,0.0,Sem falha
A34206,Alta,303.7,312.7,1564.0,40.2,150.0,0.0,Sem falha
B50812,Baixa,302.1,311.3,1634.0,30.6,50.0,0.0,Sem falha
B51623,Baixa,302.5,310.3,1405.0,57.4,152.0,0.0,Sem falha
B49867,Baixa,299.9,309.4,1348.0,52.8,31.0,0.0,Sem falha
B53704,Baixa,301.1,310.4,1874.0,24.8,47.0,0.0,Sem falha
B48610,Baixa,298.9,310.0,1378.0,49.3,18.0,0.0,Sem falha
M20282,Média,302.7,312.4,1422.0,44.5,49.0,0.0,Sem falha
B48143,Baixa,295.8,306.6,1621.0,31.6,95.0,0.0,Sem falha
B50784,Baixa,301.8,310.8,1557.0,33.3,190.0,0.0,Sem falha
M21856,Média,300.5,310.6,1621.0,32.0,184.0,0.0,Sem falha
B55432,Baixa,299.0,310.4,1565.0,36.1,127.0,0.0,Sem falha
M16334,Média,298.5,309.5,1366.0,61.9,130.0,0.0,Sem falha
A34329,Alta,303.5,312.3,1386.0,49.0,35.0,0.0,Sem falha
A31063,Alta,298.0,307.9,1482.0,37.8,132.0,0.0,Sem falha
B53966,Baixa,301.2,310.6,1409.0,50.9,66.0,0.0,Sem falha
B47795,Baixa,298.1,309.9,1642.0,30.4,58.0,0.0,Sem falha
M16055,Média,297.0,308.0,1408.0,47.9,54.0,0.0,Sem falha
B56448,Baixa,298.2,308.8,1666.0,31.5,30.0,0.0,Sem falha
B49924,Baixa,299.7,309.2,1620.0,30.0,168.0,0.0,Sem falha
B48488,Baixa,298.9,310.1,1750.0,25.0,156.0,0.0,Sem falha
B56761,Baixa,299.4,310.6,1418.0,53.1,10.0,0.0,Sem falha
M21683,Média,300.9,310.7,1268.0,56.3,161.0,0.0,Sem falha
B51795,Baixa,303.0,311.3,1793.0,29.3,157.0,0.0,Sem falha
M19673,Média,303.3,311.8,1536.0,40.6,205.0,0.0,Sem falha
B53409,Baixa,301.3,310.9,2165.0,17.4,143.0,0.0,Sem falha
M22966,Média,300.4,312.0,1596.0,30.4,191.0,0.0,Sem falha
M15509,Média,297.7,309.2,1732.0,28.8,152.0,0.0,Sem falha
M24097,Média,298.1,308.8,1811.0,25.4,147.0,0.0,Sem falha
A35758,Alta,300.2,309.8,1374.0,47.7,8.0,0.0,Sem falha
B56412,Baixa,298.2,309.1,1350.0,52.0,136.0,0.0,Sem falha
M22381,Média,300.2,311.6,1467.0,40.7,23.0,0.0,Sem falha
B50336,Baixa,300.4,309.7,1467.0,36.9,131.0,0.0,Sem falha
B54617,Baixa,299.8,311.3,1727.0,30.0,24.0,0.0,Sem falha
A34293,Alta,303.7,312.5,1520.0,35.6,154.0,0.0,Sem falha
B53965,Baixa,301.2,310.6,1389.0,45.3,64.0,0.0,Sem falha
M15138,Média,298.0,308.0,1620.0,29.4,75.0,0.0,Sem falha
B55918,Baixa,297.3,308.7,1531.0,36.7,116.0,0.0,Sem falha
M17259,Média,299.2,308.5,1594.0,35.8,160.0,0.0,Sem falha
B51976,Baixa,303.5,312.4,1390.0,47.3,164.0,0.0,Sem falha
B56364,Baixa,298.0,309.2,1665.0,36.6,22.0,0.0,Sem falha
B48108,Baixa,295.6,306.0,1949.0,21.9,5.0,0.0,Sem falha
B52723,Baixa,302.4,311.8,1255.0,59.0,138.0,0.0,Sem falha
B54325,Baixa,300.5,310.0,1413.0,44.5,152.0,0.0,Sem falha
M19468,Média,303.0,311.2,1519.0,38.0,139.0,0.0,Sem falha
M14895,Média,298.8,309.2,1452.0,48.6,98.0,0.0,Sem falha
B49690,Baixa,299.1,309.0,1405.0,53.8,18.0,0.0,Sem falha
M15345,Média,297.4,309.0,1685.0,30.7,177.0,0.0,Sem falha
B49951,Baixa,299.9,309.5,1451.0,39.4,18.0,0.0,Sem falha
M16671,Média,298.1,307.8,1569.0,31.2,131.0,0.0,Sem falha
B54571,Baixa,299.7,310.6,1675.0,31.3,129.0,0.0,Sem falha
B50947,Baixa,302.3,311.1,1630.0,35.6,183.0,0.0,Sem falha
B50250,Baixa,300.0,309.1,1631.0,28.3,110.0,0.0,Sem falha
B53771,Baixa,301.7,310.7,2023.0,20.9,5.0,0.0,Sem falha
M19624,Média,303.7,312.0,1402.0,48.6,76.0,0.0,Sem falha
M16124,Média,297.8,309.3,2243.0,15.7,36.0,0.0,Sem falha
M14948,Média,299.0,309.0,1419.0,45.2,27.0,0.0,Sem falha
B48228,Baixa,296.5,307.6,1607.0,33.5,104.0,0.0,Sem falha
B47937,Baixa,296.9,308.1,1555.0,33.7,229.0,0.0,Sem falha
B52110,Baixa,303.4,312.3,1663.0,33.9,78.0,0.0,Sem falha
B50871,Baixa,302.1,311.2,1460.0,46.9,198.0,0.0,Sem falha
B48200,Baixa,296.3,307.3,1372.0,57.7,33.0,0.0,Sem falha
M19810,Média,303.8,312.7,1919.0,20.2,131.0,0.0,Sem falha
B54174,Baixa,300.6,310.8,1375.0,53.2,179.0,0.0,Sem falha
B50592,Baixa,301.3,310.3,1313.0,55.6,127.0,0.0,Sem falha
B47875,Baixa,297.6,309.0,1487.0,45.4,64.0,0.0,Sem falha
M24423,Média,299.8,311.1,1763.0,25.5,171.0,0.0,Sem falha
B53417,Baixa,301.4,310.9,1414.0,38.8,162.0,0.0,Sem falha
M22192,Média,299.8,310.3,1805.0,23.7,198.0,0.0,Sem falha
M15252,Média,297.6,308.5,1490.0,43.4,154.0,0.0,Sem falha
B52099,Baixa,303.3,312.2,1506.0,40.0,50.0,0.0,Sem falha
B51681,Baixa,302.5,310.2,1307.0,54.0,86.0,1.0,Superaquecimento
M22730,Média,300.6,312.1,1293.0,52.3,49.0,0.0,Sem falha
B48443,Baixa,297.8,309.2,1400.0,56.9,34.0,0.0,Sem falha
M18710,Média,302.3,311.0,1421.0,41.3,182.0,0.0,Sem falha
B50506,Baixa,301.5,310.6,1962.0,20.2,124.0,0.0,Sem falha
B51669,Baixa,302.5,310.4,1487.0,40.2,48.0,0.0,Sem falha
B54897,Baixa,300.5,311.6,1365.0,53.0,85.0,0.0,Sem falha
B54437,Baixa,300.2,310.4,1518.0,41.8,5.0,0.0,Sem falha
B56217,Baixa,297.3,308.2,1896.0,24.4,47.0,0.0,Sem falha
B48763,Baixa,298.2,308.4,1310.0,61.0,189.0,1.0,Sobrecarga
B49414,Baixa,299.4,308.6,1492.0,40.5,181.0,0.0,Sem falha
B57048,Baixa,298.9,309.9,1526.0,35.4,96.0,0.0,Sem falha
M22129,Média,300.4,310.5,1540.0,33.4,32.0,0.0,Sem falha
B52809,Baixa,302.7,312.2,1405.0,51.4,157.0,0.0,Sem falha
B54426,Baixa,299.9,310.1,1681.0,29.1,197.0,0.0,Sem falha
B52400,Baixa,303.8,313.0,1633.0,32.9,207.0,0.0,Sem falha
A37328,Alta,300.7,312.1,1490.0,43.1,159.0,0.0,Sem falha
M16472,Média,297.9,307.9,1540.0,39.8,38.0,0.0,Sem falha
B48569,Baixa,298.9,310.2,1533.0,42.8,138.0,0.0,Sem falha
M20889,Média,300.7,310.8,1452.0,47.9,77.0,0.0,Sem falha
M20179,Média,303.5,312.7,1402.0,47.0,23.0,0.0,Sem falha
B47564,Baixa,297.5,308.5,1712.0,26.8,136.0,0.0,Sem falha
B49521,Baixa,299.1,308.2,1409.0,46.4,12.0,0.0,Sem falha
M18554,Média,302.1,311.3,1511.0,45.0,204.0,0.0,Sem falha
M16590,Média,298.3,307.8,1330.0,55.4,114.0,0.0,Sem falha
B49877,Baixa,300.0,309.6,1618.0,28.7,53.0,0.0,Sem falha
B52257,Baixa,304.3,313.3,1775.0,24.9,39.0,0.0,Sem falha
B52599,Baixa,302.6,312.3,1321.0,53.4,42.0,0.0,Sem falha
B52031,Baixa,303.7,312.1,1363.0,51.8,90.0,1.0,Superaquecimento
B47454,Baixa,298.1,308.0,1652.0,28.5,63.0,0.0,Sem falha
B51152,Baixa,302.3,311.4,1511.0,34.7,75.0,0.0,Sem falha
M19047,Média,302.2,310.7,1601.0,33.0,166.0,0.0,Sem falha
B56072,Baixa,297.6,308.8,1475.0,43.0,119.0,0.0,Sem falha
B51542,Baixa,302.1,310.1,1447.0,46.6,169.0,0.0,Sem falha
B53754,Baixa,301.4,310.6,1578.0,33.0,181.0,0.0,Sem falha
M17312,Média,299.1,308.6,2329.0,14.6,95.0,0.0,Sem falha
B49243,Baixa,299.7,309.6,1321.0,53.4,166.0,0.0,Sem falha
B47403,Baixa,298.4,308.6,1569.0,34.4,160.0,0.0,Sem falha
M24159,Média,298.1,308.9,1335.0,50.4,110.0,0.0,Sem falha
B51738,Baixa,302.7,310.7,1369.0,47.5,11.0,1.0,Superaquecimento
B51813,Baixa,303.0,311.2,1382.0,50.5,203.0,0.0,Sem falha
B55366,Baixa,299.7,311.0,1827.0,25.4,194.0,0.0,Sem falha
M15913,Média,296.7,307.7,1597.0,32.1,114.0,0.0,Sem falha
B48743,Baixa,298.2,308.3,1402.0,51.0,141.0,0.0,Sem falha
B52143,Baixa,303.9,312.7,1789.0,24.4,163.0,0.0,Sem falha
B49683,Baixa,299.2,309.0,1408.0,47.2,0.0,0.0,Sem falha
B50084,Baixa,300.6,309.4,2496.0,13.5,111.0,0.0,Sem falha
M24753,Média,298.9,309.6,1284.0,55.3,166.0,0.0,Sem falha
A37040,Alta,300.5,311.6,1351.0,53.5,78.0,0.0,Sem falha
B55032,Baixa,300.3,311.7,1515.0,37.5,5.0,0.0,Sem falha
M15546,Média,297.7,309.0,1504.0,40.4,35.0,0.0,Sem falha
B54799,Baixa,300.6,311.5,1459.0,47.0,63.0,0.0,Sem falha
M15932,Média,297.0,307.9,1414.0,46.2,165.0,0.0,Sem falha
M22124,Média,300.4,310.6,1448.0,44.9,21.0,0.0,Sem falha
B49497,Baixa,299.2,308.8,1605.0,31.1,181.0,0.0,Sem falha
B50238,Baixa,300.0,309.0,1709.0,32.1,79.0,0.0,Sem falha
B50783,Baixa,301.7,310.7,1542.0,40.0,188.0,0.0,Sem falha
B52131,Baixa,303.8,312.7,1596.0,36.6,134.0,0.0,Sem falha
B48795,Baixa,297.8,307.9,1447.0,48.6,46.0,0.0,Sem falha
B52183,Baixa,303.7,312.8,1437.0,51.3,42.0,0.0,Sem falha
M16235,Média,298.8,310.3,1528.0,37.1,99.0,0.0,Sem falha
B52867,Baixa,302.3,311.7,2170.0,18.2,91.0,0.0,Sem falha
B48072,Baixa,295.7,306.1,1343.0,54.4,119.0,0.0,Sem falha
M18302,Média,301.4,310.5,1495.0,52.5,201.0,0.0,Sem falha
B50305,Baixa,300.1,309.4,1694.0,27.4,44.0,0.0,Sem falha
B54957,Baixa,300.3,311.5,1695.0,25.6,43.0,0.0,Sem falha
