ID Produto,Qualidade,Temperatura ar [K],Temperatura processo [K],Velocidade rotação [rpm],Torque [Nm],Desgaste [min],Falha,Tipo falha
B54891,Baixa,300.4,311.4,1309.0,55.5,71.0,0.0,Sem falha
M16957,Média,299.4,309.4,1326.0,47.5,35.0,0.0,Sem falha
M15104,Média,298.0,308.2,1395.0,49.1,206.0,0.0,Sem falha
A38664,Alta,298.3,309.0,1823.0,25.9,181.0,0.0,Sem falha
M20644,Média,301.8,311.1,1399.0,41.8,125.0,0.0,Sem falha
B51597,Baixa,302.6,310.4,1365.0,66.8,80.0,1.0,Falha por potência
B53529,Baixa,300.1,309.8,1506.0,35.2,21.0,0.0,Sem falha
M18682,Média,302.4,311.0,1464.0,44.2,106.0,0.0,Sem falha
A31412,Alta,298.3,308.0,1637.0,30.8,2.0,0.0,Sem falha
B51000,Baixa,302.3,310.8,1421.0,41.4,102.0,0.0,Sem falha
B51130,Baixa,302.3,311.4,1570.0,37.2,15.0,0.0,Sem falha
B54707,Baixa,300.1,311.3,1470.0,45.2,40.0,0.0,Sem falha
A35513,Alta,300.9,310.7,1609.0,28.7,39.0,0.0,Sem falha
M23992,Média,297.6,308.6,1585.0,42.0,90.0,0.0,Sem falha
A35636,Alta,301.1,310.8,1792.0,25.8,121.0,0.0,Sem falha
A35798,Alta,300.1,309.6,1463.0,45.1,113.0,0.0,Sem falha
B49570,Baixa,299.2,308.5,1487.0,41.2,140.0,0.0,Sem falha
B47280,Baixa,298.8,308.9,1852.0,25.0,57.0,0.0,Sem falha
B49696,Baixa,298.8,308.5,1736.0,29.0,31.0,0.0,Sem falha
B55411,Baixa,299.1,310.5,1419.0,48.8,76.0,0.0,Sem falha
B52846,Baixa,302.2,311.4,1430.0,43.1,29.0,0.0,Sem falha
B48951,Baixa,298.4,307.9,1446.0,45.3,23.0,0.0,Sem falha
M18986,Média,302.0,310.6,1623.0,34.3,9.0,0.0,Sem falha
B52069,Baixa,303.7,312.5,1632.0,36.6,186.0,0.0,Sem falha
B55704,Baixa,298.3,309.4,1468.0,46.2,10.0,0.0,Sem falha
M22754,Média,300.8,312.6,1588.0,35.6,114.0,0.0,Sem falha
B54167,Baixa,300.7,311.1,2437.0,13.8,163.0,0.0,Sem falha
M16158,Média,298.7,309.8,1343.0,53.6,134.0,0.0,Sem falha
M17209,Média,299.3,308.5,1386.0,42.2,30.0,0.0,Sem falha
A36945,Alta,300.1,311.4,1377.0,56.7,50.0,0.0,Sem falha
B56582,Baixa,297.7,308.1,1734.0,30.7,177.0,0.0,Sem falha
M23142,Média,298.9,310.7,1638.0,33.6,218.0,0.0,Sem falha
A32557,Alta,300.6,310.0,1419.0,42.4,90.0,0.0,Sem falha
B54895,Baixa,300.5,311.5,1302.0,49.6,80.0,0.0,Sem falha
A30648,Alta,297.2,308.5,2440.0,14.0,166.0,0.0,Sem falha
M17731,Média,300.7,309.6,1536.0,37.2,19.0,0.0,Sem falha
B49210,Baixa,298.9,308.6,1400.0,49.5,79.0,0.0,Sem falha
B55098,Baixa,300.8,312.1,1505.0,41.3,173.0,0.0,Sem falha
M21081,Média,301.2,310.9,1359.0,50.8,118.0,0.0,Sem falha
B54027,Baixa,301.2,311.4,1757.0,28.0,6.0,0.0,Sem falha
B51427,Baixa,302.6,311.0,1369.0,60.0,93.0,1.0,Superaquecimento
B49879,Baixa,299.9,309.4,1363.0,60.9,57.0,0.0,Sem falha
B47887,Baixa,297.7,308.9,1838.0,27.3,99.0,0.0,Sem falha
B52597,Baixa,302.6,312.4,1386.0,45.8,38.0,0.0,Sem falha
M21710,Média,301.0,311.2,1521.0,35.8,13.0,0.0,Sem falha
B53812,Baixa,301.4,310.4,1301.0,51.2,112.0,0.0,Sem falha
M19089,Média,302.2,310.8,1408.0,46.8,49.0,0.0,Sem falha
B53713,Baixa,301.3,310.7,1504.0,47.2,74.0,0.0,Sem falha
M23173,Média,298.8,310.0,1484.0,44.9,80.0,0.0,Sem falha
M14992,Média,298.7,308.4,1441.0,43.2,132.0,0.0,Sem falha
M15836,Média,296.0,306.6,1392.0,51.3,124.0,0.0,Sem falha
B55273,Baixa,300.2,311.6,1511.0,35.7,160.0,0.0,Sem falha
B52764,Baixa,302.4,311.9,1578.0,29.9,44.0,0.0,Sem falha
B56983,Baixa,298.4,309.2,1692.0,29.8,137.0,0.0,Sem falha
M17487,Média,299.8,309.6,1346.0,53.2,95.0,0.0,Sem falha
M20297,Média,302.9,312.6,1394.0,46.4,82.0,0.0,Sem falha
B47674,Baixa,297.6,309.4,1326.0,49.8,199.0,0.0,Sem falha
B52816,Baixa,302.6,312.0,1447.0,45.5,173.0,0.0,Sem falha
A35129,Alta,302.2,311.9,1597.0,35.8,160.0,0.0,Sem falha
B55338,Baixa,299.6,310.8,1400.0,40.8,118.0,0.0,Sem falha
B49482,Baixa,299.2,308.5,1515.0,39.8,141.0,0.0,Sem falha
B53978,Baixa,301.2,310.7,1676.0,32.4,98.0,0.0,Sem falha
B51721,Baixa,302.5,310.4,1427.0,46.8,179.0,0.0,Sem falha
B53682,Baixa,300.9,310.0,2595.0,13.7,207.0,0.0,Sem falha
B53016,Baixa,301.2,311.1,1550.0,39.7,20.0,0.0,Sem falha
B55020,Baixa,300.2,311.6,1606.0,31.0,199.0,0.0,Sem falha
B50785,Baixa,301.7,310.7,1641.0,31.9,192.0,0.0,Sem falha
B48618,Baixa,298.8,309.9,1482.0,39.1,45.0,0.0,Sem falha
M17173,Média,299.1,308.8,1725.0,26.6,172.0,0.0,Sem falha
B47575,Baixa,297.4,308.3,1571.0,37.7,162.0,0.0,Sem falha
M21129,Média,300.9,310.5,1444.0,43.2,27.0,0.0,Sem falha
M15948,Média,296.9,307.8,1392.0,43.9,0.0,0.0,Sem falha
B57061,Baixa,298.8,309.8,1493.0,38.5,132.0,0.0,Sem falha
B53263,Baixa,300.9,310.7,1389.0,50.0,214.0,0.0,Sem falha
M16130,Média,298.0,309.4,1276.0,65.9,50.0,0.0,Sem falha
B48245,Baixa,296.8,307.9,1718.0,25.2,148.0,0.0,Sem falha
M17836,Média,300.5,309.3,1881.0,25.5,98.0,0.0,Sem falha
B52023,Baixa,303.3,311.8,1842.0,24.5,67.0,0.0,Sem falha
B50781,Baixa,301.7,310.5,1377.0,43.1,183.0,0.0,Sem falha
A38742,Alta,298.5,309.1,2051.0,19.0,184.0,0.0,Sem falha
B51519,Baixa,301.7,309.9,1524.0,46.6,104.0,0.0,Sem falha
B53096,Baixa,300.6,310.2,1555.0,41.9,19.0,0.0,Sem falha
B51255,Baixa,302.0,310.6,1583.0,38.9,94.0,0.0,Sem falha
B53990,Baixa,301.0,310.7,1727.0,34.5,127.0,0.0,Sem falha
B50999,Baixa,302.2,310.7,1567.0,36.4,100.0,0.0,Sem falha
M23757,Média,297.3,308.7,1577.0,35.6,133.0,0.0,Sem falha
B51257,Baixa,302.0,310.5,1635.0,39.8,99.0,0.0,Sem falha
B48489,Baixa,298.9,310.2,1654.0,31.1,158.0,0.0,Sem falha
B47714,Baixa,297.5,309.3,1623.0,33.4,74.0,0.0,Sem falha
B49453,Baixa,299.3,308.5,1589.0,32.7,74.0,0.0,Sem falha
M14882,Média,298.9,309.3,1581.0,30.7,65.0,0.0,Sem falha
A37587,Alta,299.9,311.4,1497.0,37.0,162.0,0.0,Sem falha
B54794,Baixa,300.5,311.4,1432.0,47.5,51.0,0.0,Sem falha
M17935,Média,300.1,309.2,1385.0,46.1,120.0,0.0,Sem falha
A34827,Alta,302.7,312.5,1527.0,36.4,26.0,0.0,Sem falha
M23730,Média,297.9,309.1,1338.0,49.6,56.0,0.0,Sem falha
M23268,Média,298.5,309.6,1572.0,33.0,127.0,0.0,Sem falha
B48179,Baixa,296.3,307.1,1560.0,33.2,186.0,0.0,Sem falha
B52524,Baixa,303.4,312.8,1360.0,50.8,94.0,0.0,Sem falha
B53992,Baixa,300.9,310.6,1350.0,53.8,131.0,0.0,Sem falha
M20261,Média,302.6,312.3,1454.0,54.8,253.0,1.0,Desgaste
A32059,Alta,299.9,309.5,1547.0,38.5,148.0,0.0,Sem falha
M19798,Média,303.5,312.4,1606.0,30.1,98.0,0.0,Sem falha
M16370,Média,298.1,308.7,1547.0,38.9,0.0,0.0,Sem falha
B47305,Baixa,298.9,308.6,1560.0,32.2,118.0,0.0,Sem falha
B56893,Baixa,299.1,310.2,1496.0,45.0,104.0,0.0,Sem falha
M24317,Média,298.5,309.3,1692.0,26.7,118.0,0.0,Sem falha
M18193,Média,301.6,310.8,1343.0,49.5,140.0,0.0,Sem falha
B52960,Baixa,301.7,311.2,1517.0,42.4,113.0,0.0,Sem falha
B56301,Baixa,297.3,308.3,1396.0,45.9,64.0,0.0,Sem falha
M21926,Média,300.8,310.7,1572.0,36.2,167.0,0.0,Sem falha
B47925,Baixa,296.7,308.0,1451.0,50.7,197.0,0.0,Sem falha
M15658,Média,296.9,307.8,1828.0,24.6,91.0,0.0,Sem falha
B54428,Baixa,300.0,310.1,1762.0,28.0,202.0,0.0,Sem falha
M16837,Média,298.1,307.7,1633.0,30.7,145.0,0.0,Sem falha
B47743,Baixa,297.7,309.6,1529.0,35.2,153.0,0.0,Sem falha
A39199,Alta,298.7,309.7,1697.0,29.8,74.0,0.0,Sem falha
B47815,Baixa,298.3,310.0,1858.0,23.9,114.0,0.0,Sem falha
M24117,Média,298.3,309.1,1296.0,58.7,201.0,0.0,Sem falha
M19251,Média,302.2,310.1,1368.0,51.6,12.0,1.0,Superaquecimento
M20705,Média,301.4,311.2,1727.0,26.5,43.0,0.0,Sem falha
A37937,Alta,298.3,309.3,1529.0,41.7,5.0,0.0,Sem falha
B48298,Baixa,296.5,307.5,1443.0,41.8,87.0,0.0,Sem falha
M20275,Média,302.6,312.4,1410.0,50.3,33.0,0.0,Sem falha
B55695,Baixa,298.2,309.4,1443.0,45.4,187.0,0.0,Sem falha
A39002,Alta,299.3,310.4,1510.0,45.5,27.0,0.0,Sem falha
B50475,Baixa,301.1,310.2,1496.0,43.4,54.0,0.0,Sem falha
B51514,Baixa,301.6,309.8,1472.0,42.5,91.0,0.0,Sem falha
M16449,Média,298.1,308.3,1453.0,41.5,204.0,0.0,Sem falha
B55488,Baixa,298.7,310.1,1401.0,45.3,67.0,0.0,Sem falha
B55589,Baixa,298.5,309.6,1861.0,26.9,130.0,0.0,Sem falha
M17938,Média,300.1,309.4,1349.0,56.2,127.0,0.0,Sem falha
M19975,Média,304.2,313.7,2113.0,18.4,139.0,0.0,Sem falha
B56423,Baixa,298.3,308.8,1454.0,49.0,166.0,0.0,Sem falha
B57133,Baixa,298.1,307.8,1565.0,35.3,119.0,0.0,Sem falha
M15206,Média,297.5,308.3,1459.0,45.2,34.0,0.0,Sem falha
B49755,Baixa,299.5,309.3,1422.0,49.2,179.0,0.0,Sem falha
B52988,Baixa,301.4,311.0,1733.0,25.7,182.0,0.0,Sem falha
B57146,Baixa,298.3,307.9,1507.0,41.2,149.0,0.0,Sem falha
B50414,Baixa,300.8,309.4,1489.0,38.4,109.0,0.0,Sem falha
M24786,Média,298.5,308.6,1897.0,20.2,50.0,0.0,Sem falha
B53065,Baixa,301.3,311.1,1647.0,28.2,140.0,0.0,Sem falha
B48710,Baixa,298.1,309.0,1497.0,40.5,58.0,0.0,Sem falha
M20108,Média,303.5,313.0,1902.0,21.6,60.0,0.0,Sem falha
B55428,Baixa,298.9,310.3,1456.0,44.1,118.0,0.0,Sem falha
B48583,Baixa,299.0,310.2,1372.0,48.0,174.0,0.0,Sem falha
M18541,Média,302.1,311.3,1453.0,45.1,174.0,0.0,Sem falha
A36939,Alta,300.1,311.5,1383.0,49.1,33.0,0.0,Sem falha
B53863,Baixa,301.5,310.9,1318.0,50.6,11.0,0.0,Sem falha
A39169,Alta,298.5,309.7,1561.0,35.3,208.0,0.0,Sem falha
B56435,Baixa,298.2,309.0,1651.0,31.5,197.0,0.0,Sem falha
M23057,Média,299.4,310.7,1492.0,45.7,219.0,0.0,Sem falha
B56168,Baixa,297.2,307.9,1825.0,24.6,142.0,0.0,Sem falha
B54949,Baixa,300.3,311.5,1552.0,38.9,23.0,0.0,Sem falha
M17236,Média,299.2,308.3,1364.0,51.8,104.0,0.0,Sem falha
B55628,Baixa,298.5,310.0,1492.0,41.2,19.0,0.0,Sem falha
B49952,Baixa,299.9,309.4,1467.0,41.2,20.0,0.0,Sem falha
B48475,Baixa,298.7,309.8,1402.0,54.3,128.0,0.0,Sem falha
B51959,Baixa,303.7,312.3,1511.0,38.9,117.0,0.0,Sem falha
A29569,Alta,298.4,308.2,1987.0,19.8,198.0,0.0,Sem falha
B49142,Baixa,297.8,307.5,1391.0,48.6,109.0,0.0,Sem falha
B56035,Baixa,297.7,308.9,1662.0,28.1,19.0,0.0,Sem falha
B50095,Baixa,300.5,309.5,1255.0,62.1,138.0,0.0,Sem falha
A30104,Alta,297.6,309.0,1413.0,40.2,51.0,0.0,Sem falha
B47871,Baixa,297.7,309.1,1563.0,39.3,56.0,0.0,Sem falha
B53364,Baixa,301.0,311.0,1553.0,35.8,26.0,0.0,Sem falha
A30130,Alta,297.4,308.6,1420.0,45.8,120.0,0.0,Sem falha
B52256,Baixa,304.2,313.2,1464.0,44.9,37.0,0.0,Sem falha
B47736,Baixa,297.5,309.4,1357.0,50.1,137.0,0.0,Sem falha
B49872,Baixa,300.1,309.7,1641.0,30.4,41.0,0.0,Sem falha
B50355,Baixa,300.3,309.6,1468.0,44.7,179.0,0.0,Sem falha
B52582,Baixa,302.7,312.3,1421.0,48.5,0.0,0.0,Sem falha
M22427,Média,300.2,311.0,2370.0,14.7,144.0,0.0,Sem falha
M24440,Média,299.5,310.7,1423.0,56.5,7.0,0.0,Sem falha
B48848,Baixa,298.2,307.9,1551.0,34.1,190.0,0.0,Sem falha
M22971,Média,300.4,311.8,1553.0,33.1,209.0,1.0,Desgaste
B51016,Baixa,302.4,311.2,1466.0,43.9,152.0,0.0,Sem falha
B49741,Baixa,299.4,309.2,1607.0,31.7,145.0,0.0,Sem falha
B54782,Baixa,300.4,311.2,1705.0,28.7,20.0,0.0,Sem falha
M23341,Média,298.3,309.4,1595.0,29.0,103.0,0.0,Sem falha
B56447,Baixa,298.2,308.8,1362.0,57.3,28.0,0.0,Sem falha
M23276,Média,298.8,310.1,1585.0,31.3,147.0,0.0,Sem falha
B50209,Baixa,300.4,309.5,1525.0,51.3,4.0,0.0,Sem falha
M19509,Média,303.3,311.4,1395.0,59.1,4.0,0.0,Sem falha
B52782,Baixa,302.9,312.1,1334.0,54.7,88.0,0.0,Sem falha
B50321,Baixa,300.5,310.0,1521.0,45.1,86.0,0.0,Sem falha
B52642,Baixa,302.9,312.3,1889.0,22.8,148.0,0.0,Sem falha
B56049,Baixa,297.9,309.0,1528.0,37.5,54.0,0.0,Sem falha
B50118,Baixa,300.7,309.5,1479.0,34.5,197.0,0.0,Sem falha
B50615,Baixa,301.5,310.5,1389.0,54.9,187.0,0.0,Sem falha
B52571,Baixa,302.7,312.2,1572.0,34.4,228.0,0.0,Sem falha
M18906,Média,301.9,310.9,1421.0,46.2,26.0,0.0,Sem falha
M18131,Média,301.4,310.0,1689.0,32.1,207.0,0.0,Sem falha
M19825,Média,303.8,312.7,1364.0,49.3,167.0,0.0,Sem falha
B48306,Baixa,296.8,307.9,1706.0,30.8,111.0,0.0,Sem falha
M21660,Média,301.1,310.6,1310.0,48.8,103.0,0.0,Sem falha
B53478,Baixa,301.1,310.5,1428.0,44.1,103.0,0.0,Sem falha
B52652,Baixa,302.8,312.3,1386.0,57.8,172.0,0.0,Sem falha
B49620,Baixa,299.1,308.4,1426.0,47.9,67.0,0.0,Sem falha
B52888,Baixa,302.3,311.7,1611.0,38.6,143.0,0.0,Sem falha
B56086,Baixa,297.3,308.7,1592.0,34.4,158.0,0.0,Sem falha
B48785,Baixa,297.8,307.8,1396.0,42.5,23.0,0.0,Sem falha
B57107,Baixa,298.5,308.6,1522.0,36.9,53.0,0.0,Sem falha
B49615,Baixa,298.9,308.2,1686.0,30.4,53.0,0.0,Sem falha
B51202,Baixa,302.1,310.9,1666.0,30.7,203.0,0.0,Sem falha
M24310,Média,298.0,308.7,1494.0,42.6,96.0,0.0,Sem falha
M20616,Média,302.0,311.5,1366.0,52.3,54.0,0.0,Sem falha
A36020,Alta,301.5,310.5,1538.0,44.3,43.0,0.0,Sem falha
M17080,Média,299.6,309.0,1736.0,26.1,146.0,0.0,Sem falha
B52847,Baixa,302.2,311.4,2080.0,19.2,31.0,0.0,Sem falha
M22598,Média,300.5,312.0,1263.0,60.8,146.0,0.0,Sem falha
B52886,Baixa,302.4,311.9,1290.0,70.0,139.0,1.0,Falha por potência
B53310,Baixa,301.0,310.9,1473.0,44.2,116.0,0.0,Sem falha
B49054,Baixa,298.4,308.1,1598.0,32.7,94.0,0.0,Sem falha
B53941,Baixa,301.5,310.9,1400.0,50.8,2.0,0.0,Sem falha
A34536,Alta,304.2,313.5,1684.0,29.8,156.0,0.0,Sem falha
B55190,Baixa,300.8,311.8,1323.0,61.1,178.0,0.0,Sem falha
M18042,Média,300.1,309.3,1443.0,50.3,196.0,0.0,Sem falha
A29884,Alta,297.3,308.8,1499.0,44.2,134.0,0.0,Sem falha
B54971,Baixa,300.1,311.4,1418.0,47.7,73.0,0.0,Sem falha
M14860,Média,298.1,308.6,1551.0,42.8,0.0,0.0,Sem falha
B53963,Baixa,301.3,310.8,1450.0,46.9,59.0,0.0,Sem falha
M15008,Média,298.3,308.3,1379.0,48.0,181.0,0.0,Sem falha
B48492,Baixa,298.9,310.1,1473.0,42.6,164.0,0.0,Sem falha
B56269,Baixa,297.2,307.9,1989.0,20.3,186.0,0.0,Sem falha
B50257,Baixa,300.1,309.3,1841.0,23.0,125.0,0.0,Sem falha
B51266,Baixa,302.0,310.5,1567.0,36.1,124.0,0.0,Sem falha
B48589,Baixa,298.9,310.1,1466.0,42.5,187.0,0.0,Sem falha
M24219,Média,298.1,308.7,1581.0,47.4,51.0,0.0,Sem falha
A29891,Alta,297.4,309.0,1468.0,41.4,156.0,0.0,Sem falha
A39136,Alta,298.8,309.8,1911.0,21.6,126.0,0.0,Sem falha
M24406,Média,299.7,311.2,1560.0,43.9,126.0,0.0,Sem falha
A39399,Alta,298.7,308.5,1572.0,35.6,202.0,0.0,Sem falha
B54145,Baixa,300.7,311.0,1312.0,52.1,107.0,0.0,Sem falha
A30528,Alta,296.4,307.3,1540.0,37.4,75.0,0.0,Sem falha
B57052,Baixa,298.9,309.9,1373.0,52.1,108.0,0.0,Sem falha
B51060,Baixa,302.5,311.6,1595.0,29.5,35.0,0.0,Sem falha
B54370,Baixa,300.3,310.3,1345.0,46.3,50.0,0.0,Sem falha
M19895,Média,304.0,313.2,1500.0,40.6,124.0,0.0,Sem falha
M15329,Média,297.3,308.8,1586.0,32.7,131.0,0.0,Sem falha
M23684,Média,297.3,308.9,1799.0,24.5,137.0,0.0,Sem falha
M17186,Média,299.4,308.7,1487.0,52.6,205.0,0.0,Sem falha
B53165,Baixa,300.7,310.7,1314.0,42.4,198.0,0.0,Sem falha
B50472,Baixa,301.3,310.3,1400.0,44.3,47.0,0.0,Sem falha
M18699,Média,302.3,311.0,1578.0,33.5,158.0,0.0,Sem falha
B52336,Baixa,304.2,313.4,1482.0,41.4,32.0,0.0,Sem falha
M16392,Média,298.1,308.9,1417.0,39.2,65.0,0.0,Sem falha
B55141,Baixa,301.0,312.2,1264.0,59.0,57.0,0.0,Sem falha
M18066,Média,300.1,309.0,1612.0,33.0,34.0,0.0,Sem falha
B55890,Baixa,297.1,308.5,1712.0,32.1,48.0,0.0,Sem falha
B52224,Baixa,304.1,313.2,1412.0,47.5,150.0,0.0,Sem falha
M15439,Média,297.8,309.7,1700.0,31.3,200.0,0.0,Sem falha
M22956,Média,300.2,311.7,1555.0,37.4,169.0,0.0,Sem falha
M18617,Média,302.2,311.1,1516.0,33.7,158.0,0.0,Sem falha
B52141,Baixa,303.9,312.7,1800.0,24.3,158.0,0.0,Sem falha
A35110,Alta,302.5,311.9,1595.0,34.6,112.0,0.0,Sem falha
M20699,Média,301.4,311.2,1541.0,36.3,28.0,0.0,Sem falha
M19011,Média,301.9,310.4,1373.0,48.0,73.0,1.0,Superaquecimento
B49994,Baixa,300.0,309.3,1395.0,56.5,122.0,0.0,Sem falha
B53292,Baixa,300.7,310.8,1925.0,22.0,74.0,0.0,Sem falha
A30650,Alta,297.1,308.4,1359.0,46.6,176.0,0.0,Sem falha
B47351,Baixa,298.2,308.1,1462.0,50.8,27.0,0.0,Sem falha
B50628,Baixa,301.6,310.6,1478.0,36.6,218.0,0.0,Sem falha
B53701,Baixa,301.1,310.1,1666.0,27.2,40.0,0.0,Sem falha
B55409,Baixa,299.1,310.5,1739.0,27.4,72.0,0.0,Sem falha
B50526,Baixa,301.3,310.7,1761.0,24.3,174.0,0.0,Sem falha
M18665,Média,302.4,311.0,1580.0,36.5,64.0,0.0,Sem falha
A32897,Alta,301.9,310.8,1455.0,42.7,85.0,0.0,Sem falha
B47566,Baixa,297.6,308.7,1319.0,50.9,141.0,0.0,Sem falha
B50869,Baixa,302.1,311.4,1889.0,22.7,194.0,0.0,Sem falha
B48462,Baixa,298.3,309.4,1546.0,36.1,94.0,0.0,Sem falha
B47503,Baixa,297.8,308.5,1561.0,46.3,194.0,0.0,Sem falha
B48895,Baixa,298.2,307.8,1585.0,34.6,78.0,0.0,Sem falha
B51792,Baixa,303.0,311.3,2194.0,16.5,148.0,0.0,Sem falha
M16521,Média,298.2,308.0,1411.0,47.2,168.0,0.0,Sem falha
B56209,Baixa,297.4,308.3,1483.0,38.8,23.0,0.0,Sem falha
B53392,Baixa,300.8,310.6,1402.0,53.7,93.0,0.0,Sem falha
B53535,Baixa,300.1,309.7,1481.0,37.9,34.0,0.0,Sem falha
M22072,Média,299.8,309.7,1705.0,28.5,103.0,0.0,Sem falha
M15949,Média,296.9,307.7,2008.0,17.5,3.0,0.0,Sem falha
B56909,Baixa,298.7,309.8,1695.0,29.0,145.0,0.0,Sem falha
A29957,Alta,297.5,309.3,1563.0,36.1,100.0,0.0,Sem falha
A35301,Alta,301.4,311.1,1445.0,41.4,144.0,0.0,Sem falha
B51715,Baixa,302.4,310.2,1503.0,36.2,166.0,0.0,Sem falha
B49245,Baixa,299.7,309.6,1419.0,45.1,170.0,0.0,Sem falha
B54101,Baixa,301.1,311.6,1432.0,48.1,202.0,0.0,Sem falha
M16626,Média,298.3,307.7,1717.0,27.1,7.0,0.0,Sem falha
B57065,Baixa,298.8,309.6,1613.0,27.7,143.0,0.0,Sem falha
A37691,Alta,298.8,310.5,1294.0,55.8,202.0,0.0,Sem falha
B49303,Baixa,299.3,309.0,1491.0,38.4,115.0,0.0,Sem falha
B56845,Baixa,299.2,310.3,1610.0,33.3,233.0,0.0,Sem falha
B52967,Baixa,301.7,311.3,1584.0,38.8,132.0,0.0,Sem falha
B47993,Baixa,296.8,307.6,1513.0,40.0,130.0,0.0,Sem falha
M19549,Média,303.4,311.5,1560.0,36.4,114.0,0.0,Sem falha
B49671,Baixa,299.1,308.9,1445.0,43.4,197.0,0.0,Sem falha
A36556,Alta,300.3,309.7,1452.0,41.5,139.0,0.0,Sem falha
M21996,Média,300.5,309.9,1343.0,63.7,124.0,0.0,Sem falha
B54632,Baixa,300.3,311.7,1579.0,33.6,59.0,0.0,Sem falha
M23453,Média,297.4,308.0,1601.0,34.6,181.0,0.0,Sem falha
B48183,Baixa,296.2,307.1,1444.0,46.7,194.0,0.0,Sem falha
B53353,Baixa,300.8,310.7,1633.0,27.8,0.0,0.0,Sem falha
M18868,Média,302.2,311.2,1471.0,41.9,166.0,0.0,Sem falha
B49393,Baixa,299.7,309.1,1473.0,39.4,125.0,0.0,Sem falha
M22424,Média,300.3,311.2,1381.0,65.2,136.0,1.0,Falha por potência
M17796,Média,300.9,309.7,1394.0,48.8,192.0,0.0,Sem falha
B48689,Baixa,298.0,308.5,1429.0,37.7,220.0,1.0,Desgaste
M19013,Média,302.0,310.4,1212.0,55.6,79.0,1.0,Superaquecimento
M23303,Média,298.6,309.9,1668.0,32.3,6.0,0.0,Sem falha
M15724,Média,296.0,306.7,2044.0,22.3,48.0,0.0,Sem falha
M17690,Média,300.4,309.3,1411.0,41.6,160.0,0.0,Sem falha
B53357,Baixa,301.0,310.8,1527.0,45.3,8.0,0.0,Sem falha
B51977,Baixa,303.5,312.5,1380.0,46.1,166.0,0.0,Sem falha
B50603,Baixa,301.4,310.4,1496.0,35.2,153.0,0.0,Sem falha
M15656,Média,296.9,307.9,2010.0,18.9,86.0,0.0,Sem falha
B55076,Baixa,300.8,312.6,1376.0,53.6,119.0,0.0,Sem falha
B54591,Baixa,300.0,311.1,1425.0,47.8,179.0,0.0,Sem falha
B56816,Baixa,299.2,310.3,1507.0,41.3,158.0,0.0,Sem falha
B53705,Baixa,301.1,310.4,1312.0,73.6,49.0,1.0,Falha por potência
M23611,Média,297.4,308.5,1472.0,42.0,150.0,0.0,Sem falha
B53056,Baixa,301.5,311.1,1426.0,52.1,121.0,0.0,Sem falha
A38988,Alta,299.7,310.8,1418.0,46.6,197.0,0.0,Sem falha
M21726,Média,301.0,311.3,1454.0,41.5,57.0,0.0,Sem falha
B54519,Baixa,299.8,310.4,1579.0,36.4,0.0,0.0,Sem falha
B53819,Baixa,301.4,310.5,1380.0,48.4,131.0,0.0,Sem falha
B53955,Baixa,301.2,310.6,1670.0,30.0,40.0,0.0,Sem falha
B47850,Baixa,297.6,309.0,1822.0,25.4,202.0,0.0,Sem falha
B49212,Baixa,298.8,308.5,1444.0,42.2,83.0,0.0,Sem falha
M16718,Média,297.8,307.4,1488.0,36.1,57.0,0.0,Sem falha
M22218,Média,299.5,310.1,1659.0,31.5,44.0,0.0,Sem falha
M17988,Média,300.1,309.5,1462.0,42.8,50.0,0.0,Sem falha
B47282,Baixa,298.8,308.8,1555.0,40.6,61.0,0.0,Sem falha
B52402,Baixa,303.9,313.1,1665.0,29.6,0.0,0.0,Sem falha
B48059,Baixa,295.8,306.3,1337.0,54.6,87.0,0.0,Sem falha
B49697,Baixa,298.8,308.5,1395.0,44.4,33.0,0.0,Sem falha
M23824,Média,297.2,307.9,1456.0,44.9,85.0,0.0,Sem falha
B50807,Baixa,302.2,311.5,1588.0,30.6,39.0,0.0,Sem falha
M19984,Média,304.2,313.5,1557.0,37.3,164.0,0.0,Sem falha
B54508,Baixa,300.0,310.5,1517.0,42.2,186.0,0.0,Sem falha
B55861,Baixa,297.2,308.4,1605.0,30.0,183.0,0.0,Sem falha
M15011,Média,298.4,308.2,1463.0,37.6,188.0,0.0,Sem falha
B47853,Baixa,297.6,308.9,1449.0,47.7,209.0,0.0,Sem falha
B47591,Baixa,297.5,308.7,1429.0,44.3,201.0,0.0,Sem falha
B49435,Baixa,299.1,308.3,1559.0,33.7,30.0,0.0,Sem falha
B50802,Baixa,302.0,311.3,1509.0,39.9,25.0,0.0,Sem falha
B50081,Baixa,300.6,309.4,1425.0,40.3,103.0,0.0,Sem falha
B50285,Baixa,299.8,309.1,1612.0,35.4,205.0,0.0,Sem falha
B52184,Baixa,303.7,312.8,1364.0,46.3,44.0,0.0,Sem falha
B57064,Baixa,298.7,309.5,1673.0,30.8,141.0,0.0,Sem falha
M23799,Média,297.3,308.4,1434.0,44.8,21.0,0.0,Sem falha
A38867,Alta,298.2,309.0,1360.0,56.8,107.0,0.0,Sem falha
B51164,Baixa,302.3,311.3,1652.0,32.8,108.0,0.0,Sem falha
M18013,Média,300.5,309.9,1483.0,49.3,124.0,0.0,Sem falha
B56314,Baixa,297.7,308.7,1449.0,40.2,95.0,0.0,Sem falha
M21435,Média,301.4,310.5,1451.0,45.3,183.0,0.0,Sem falha
